82,For K (part 1) Lyrics,"It was a drive-by sunday night,|-|Most of us were in bed alright|-|I turned down the light,|-|Then I heard the sirens interrupt the silence|-|Is this what you wished,|-|To commit a crime?|-|Is this what you wished,|-|To commit a crime?|-|Is this what you wished,|-|To commit a crime, commit a crime, commit a crime?|-|You was a nice guy, really bright,|-|Making money's hard to do right|-|Guilty was his plight,|-|Now he's in a jail cell first some 30 years now|-|Is this what you wished,|-|To be serving time?|-|Is this what you wished,|-|To be serving time, serving time, serving time?|-|K's a friend of mine|-|I think about him as he does time|-|Miss his white wine,|-|Funny how I feel free even though it's not me|-|Is this what you wished,|-|To leave me behind?|-|Is this what you wished,|-|To leave me behind, me behind, me behind?|-|Last year they decided|-|That his time is up and then he got retried|-|Double homicide,|-|Sent him on a death row not to hang around, no|-|Is this what you wished,|-|Did you wanna die?|-|Is this what you wished,|-|Did you wanna die?|-|Is this what you wished,|-|Did you wanna die, wanna die, wanna die?|-|Did you wanna die, wanna die, wanna die?"
83,For K Part 2 Lyrics,"All right, you got me|-|I don't play a good guitar|-|But, what do you want from me?|-|It's just a stupid bar|-|I didn't promise anything, no|-|You think I'm pretty and you like the way I talk|-|I like your music and you like the way I walk|-|So, I think we're gonna get along|-|I like the way you wear|-|Your sweater off your shoulder|-|The way your hair comes down|-|And makes you look older|-|How you get so handsome, my boy?|-|Pretty baby, pretty baby|-|The way your face is shaped|-|I wonder if you know|-|The way you stand there|-|And your silhouette glows|-|I'm electrified, I'll be up all night now|-|Use that voice, sing that song|-|And tell me to come on, to come on, come on|-|You want here, no?|-|You want here, no?|-|Pretty baby, pretty baby"
84,Fordham Road Lyrics,"30 blocks to Fordham Road|-|That's a bad neighborhood|-|Gray house on the corner|-|I know I shouldn't do what it is I could|-|The stone Mary in the garden|-|She let me know she watching|-|She said I better get walking|-|I better walk away|-|I don't know why it is that I wanna stay,|-|I don't know what it is that makes me feel this way,|-|But I'm not gonna do what I hear me say,|-|I'm just gonna walk,|-|I'm gonna walk away.|-|I catch a dollar in the wind and I buy a cup of coffee,|-|There's a place on Valentine that still charge ninety cents|-|I keep on walking in the daytime, and in my eyes it's always nighttime|-|And I like it when it's me at night|-|'Cause that's when all the stars come out|-|I don't know why it is that I wanna stay,|-|I don't know what it is that makes me feel this way,|-|But I'm not gonna do what I hear me say,|-|I'm just gonna walk,|-|I'm gonna walk away.|-|it's the greatest|-|it's the greatest day|-|it's the greatest|-|it's the greatest day|-|I'm not gonna do what I hear me say,|-|I'm just gonna walk,|-|I'm gonna walk away."
85,Freak Lyrics,"Flames so hot that they turn blue|-|Palms reflecting in your eyes,|-|Like an endless summer.|-|That's the way I feel for you.|-|If time stood still, I'd take this moment|-|Make it last forever.|-|Your halo's full of fire.|-|I'm rising up, rising up.|-|My hot love's full of fire,|-|Love's full of fire.|-|Ahhh.|-|Baby, if you wanna leave|-|Come to California|-|Be a freak like me, too.|-|Screw your anonymity,|-|Loving me is all you need to feel|-|Like I do.|-|We could slow dance to Rock music,|-|Kiss while we do it,|-|Talk 'til we both turn blue.|-|Baby, if you wanna leave|-|Come to California|-|Be a freak like me, too.|-|Leather black and eyes of blue|-|(blue, blue, blue, blue, blue, blue)|-|Sun reflecting in your eyes,|-|Like an easy rider.|-|Life makes sense when I'm with you.|-|Looking back, my past,|-|It all seems stranger than a stranger.|-|So let's dance in slow motion.|-|Tear it up, tear it up.|-|Let's dance by the ocean.|-|Ahhh.|-|Baby, if you wanna leave|-|Come to California|-|Be a freak like me, too.|-|Screw your anonymity,|-|Loving me is all you need to feel|-|Like I do.|-|We could slow dance to Rock music,|-|Kiss while we do it,|-|Talk 'til we both turn blue.|-|Baby, if you wanna leave|-|Come to California|-|Be a freak like me, too.|-|Ooh, You're cold as ice, baby|-|But when you're nice, baby|-|You're so amazing in every way.|-|Ooh, You're cold as ice, baby|-|I don't wanna fight, baby|-|It's like I told you|-|If you stay, I'll stay, yeah.|-|Baby, if you wanna leave|-|Come to California|-|Be a freak like me, too.|-|(Take it to the back if you really wanna talk)|-|Screw your anonymity,|-|Loving me is all you need to feel,|-|Like I do.|-|We could slow dance to Rock music,|-|Kiss while we do it,|-|Talk 'til we both turn blue.|-|Baby, if you wanna leave|-|Come to California|-|Be a freak like me, too."
86,Fucked My Way To The Top Lyrics,"Life is awesome, I confess|-|What I do, I do best|-|You got nothing, I got tested|-|And I'm best, yes|-|Lay me down tonight in my linen and curls|-|Lay me down tonight, Riviera girls|-|I fucked my way up to the top|-|This is my show|-|I fucked my way up to the top|-|Go baby, go|-|This is my show|-|Go|-|This is my show|-|I'm a dragon, you're a whore|-|Don't even know what you're good for|-|Mimicking me is a fucking bore|-|To me, but babe|-|Lay me down tonight in my diamonds and pearls|-|Tell me something nice about your favorite girl|-|I fucked my way up to the top|-|This is my show|-|I fucked my way up to the top|-|Go baby, go|-|This is my show|-|Go|-|This is my show|-|Need you, baby, like I breathe you, baby|-|Need you, baby, more, more, more, more|-|Need you, baby, like I breathe you, baby|-|Fuckin' need you baby, more, more, more, more|-|Lay me down tonight in my linen and pearls|-|Lay me down tonight, I'm your favorite girl|-|I fucked my way up to the top|-|This is my show|-|I fucked my way up to the top|-|Go baby, go|-|This is my show|-|Go|-|This is my show|-|Need you, baby, like I breathe you, baby|-|I need you, baby, more, more, more, more|-|Need you, baby, like I breathe you, baby"
87,Fucked My Way Up To The Top Lyrics,"Life is awesome, I confess|-|What I do, I do best|-|You got nothing, I got tested|-|And I'm best, yes|-|Lay me down tonight in my linen and curls|-|Lay me down tonight, Riviera girls|-|I fucked my way up to the top|-|This is my show|-|I fucked my way up to the top|-|Go baby, go|-|This is my show|-|Go|-|This is my show|-|I'm a dragon, you're a whore|-|Don't even know what you're good for|-|Mimicking me is a fucking bore|-|To me, but babe|-|Lay me down tonight in my diamonds and pearls|-|Tell me something nice about your favorite girl|-|I fucked my way up to the top|-|This is my show|-|I fucked my way up to the top|-|Go baby, go|-|This is my show|-|Go|-|This is my show|-|Need you, baby, like I breathe you, baby|-|Need you, baby, more, more, more, more|-|Need you, baby, like I breathe you, baby|-|Fuckin' need you baby, more, more, more, more|-|Lay me down tonight in my linen and pearls|-|Lay me down tonight, I'm your favorite girl|-|I fucked my way up to the top|-|This is my show|-|I fucked my way up to the top|-|Go baby, go|-|This is my show|-|Go|-|This is my show|-|Need you, baby, like I breathe you, baby|-|I need you, baby, more, more, more, more|-|Need you, baby, like I breathe you, baby"
88,Gangsta Boy Lyrics,"My gangsta boy.|-|I don't care if you're going to prison,|-|I wouldn't say I l-love you if I didn't,|-|I can cheat cause I know what I'm missin'|-|Boop, boop, woopty doo.|-|I won't play cause I'm already winnin'|-|Kissing your lips,|-|Hot-hot like I'm sinnin'|-|High school, loved you from the beginnin',|-|Boop, boop, woopty doo.|-|I want you, you, you,|-|By my swimming pool,|-|You, you, you,|-|That would be so cool.|-|You're my gangsta boy,|-|You're my gangsta boy,|-|Cause you're my favourite toy,|-|You're my favourite toy,|-|Get you out,|-|Get you wet,|-|No, I'll ever never stop.|-|You're my gangsta boy,|-|You're my gangsta boy,|-|Oooh,|-|B-B-Boy,|-|Oooh,|-|B-B-Boy,|-|Oooh,|-|B-B-Boy,|-|Oooh,|-|My gangsta boy.|-|I don't care what my girls and my mama say about you, bad boy,|-|I like the drama,|-|We can ditch 'em all while you're out, if you wanna,|-|Boop, boop, woopty doo.|-|Like your leather and your,|-|Long hair, honey, honey,|-|You can bring your love and,|-|Baby, I got the money.|-|Love you baby boy like I,|-|Never loved nobody,|-|Boop, boop, woopty doo.|-|I want you, you, you,|-|By my swimming pool,|-|You, you, you,|-|That would be so cool.|-|You're my gangsta boy,|-|You're my gangsta boy,|-|'Cause you're my favorite toy,|-|You're my favorite toy.|-|Get you out, get you up,|-|No, I'll never, ever stop.|-|You're my gangsta boy,|-|You're my gangsta boy.|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, my gangsta boy.|-|Summer's almost over, baby,|-|Everybody thinks I'm crazy.|-|I could have it all, but,|-|It means nothing without you,|-|Boy, I've been so lonely lately,|-|I'll never get tired of waiting.|-|I could have the world, but,|-|It means nothing without you.|-|You're my gangsta boy,|-|You're my gangsta boy,|-|Cause you're my favorite toy,|-|You're my favourite toy,|-|You're my gangsta boy,|-|You're my gangsta boy,|-|'Cause you're my favorite toy,|-|You're my favorite toy.|-|Get you out, get you up,|-|No, I'll never, ever stop.|-|You're my gangsta boy,|-|You're my gangsta boy.|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, my gangsta boy.|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, b-b-b-b-b-b-boy,|-|Ooh-ooh, my gangsta boy."
89,Get Drunk Lyrics,"I am sleeping with your best friend|-|How do you like me now?|-|How do you like me now?|-|I am sleeping with your best friend|-|How do you like me now?|-|How do you like me now?|-|Come on, get drunk, you know you wanna.|-|I am, you can, won't tell no one bout it|-|It's gonna be a ball|-|It's gonna be a ball|-|I am lying, using again|-|Come on. It's gonna be ball|-|Come on, get drunk, you know you wanna|-|I am, you can, won't tell no one bout it|-|It's gonna be a ball|-|It's gonna be a ball|-|Cigarettes and robitussin, will I ever get to heaven?|-|It's not looking good now. Ohhh|-|It's not looking good now|-|Come on, get drunk, you know you wanna|-|I am, you can, don't tell no one bout it|-|It's gonna be a ball|-|It's gonna be a ball"
90,Get Free Lyrics,"Finally|-|I'm crossing the threshold|-|From the ordinary world|-|To the reveal of my heart|-|Undoubtedly|-|That will for certain|-|Take the dead out of the sea|-|And the darkness from the arts|-|This is my commitment|-|My modern manifesto|-|I'm doin' it for all of us|-|Who never got the chance|-|For... and for... (shut up, shut up)|-|And all my birds of paradise (shut up, shut up)|-|Who never got to fly at night (shut up, shut up)|-|'Cause they were caught up in the dance|-|Sometimes it feels like I've got a war in my mind|-|I want to get off, but I keep ridin' the ride|-|I never really noticed that I had to decide|-|To play someone's game or live my own life|-|And now I do|-|I wanna move|-|Out of the black (out of the black)|-|Into the blue (into the blue)|-|Finally|-|Gone is the burden|-|Of the crowdin' way of bein'|-|That comes from energies combined|-|Like my part was I|-|Was not discernin'|-|And you, as we found out|-|Were not in your right mind|-|There's no more chasin' rainbows|-|And hopin' for an end to them|-|Their arches are illusions|-|Solid at first glance|-|But then you try to touch them (touch, touch)|-|There's nothin' to hold on to (hold, hold)|-|The colors used to lure you in (shut up, shut up)|-|And put you in a trance (ah, ah, ah, yeah)|-|Sometimes it feels like I've got a war in my mind|-|I want to get off, but I keep ridin' the ride|-|I never really noticed that I had to decide|-|To play someone's game or live my own life|-|And now I do|-|I wanna move|-|Out of the black (out of the black)|-|Into the blue (into the blue)|-|Out of the black (out of the black)|-|Into the blue (into the blue)|-|Out of the black (out of the black)|-|Into the blue (into the blue)"
91,Ghetto Baby Lyrics,"You got a face like the Madonna crying tears of gold|-|Been pumping gas at the Texaco, road to road|-|Youre on the run|-|Oh baby, yeah youre on the run|-|Oh baby|-|Im not a trick, boy, Im a trick for you|-|You give me butterflies, heart skipping one two|-|I know youre sick boy,|-|I wanna get the flu|-|Im running temperatures thinking of your love, boo|-|Brooklyn move my soul like this|-|Kissing my stilettos move your mouth up to my lips|-|Come on over ghetto baby|-|(He said show me what you got girl)|-|Come on over ghetto baby|-|(Drop it like its hot girl)|-|I know your lips say that you wanna, but your hearts a no|-|But boy your hips say that you're gonna when you hold me,|-|Hold me, youre so fun|-|B-baby you are too much fun|-|B-baby|-|My local rock star, The Willy B. crew|-|Im feeling you boy, you liking me too|-|Im clocking chicks left and right just to get to you|-|Youre out there on the grind, now come home to your queen, boo.|-|Brooklyn move my soul like this|-|Kissing my stilettos, move your mouth up to my lips|-|Come on over ghetto baby|-|(He said show me what you got girl)|-|Come on over ghetto baby|-|(Drop it like its hot girl)|-|Brooklyn move my soul like this|-|Kissing my stilettos, move your mouth up to my lips|-|Come on over ghetto baby|-|(He said show me what you got girl)|-|Come on over ghetto baby|-|(Drop it like its hot girl)|-|Were a match made in heaven, if theyre gonna talk let em|-|If they dont think were good together, baby just forget em|-|When hes bad, hes bad|-|But when hes good, no ones better|-|'Cause were a match made in heaven and this kind of loves forever|-|Brooklyn move my soul like this|-|Kissing my stilettos, move your mouth up to my lips|-|Come on over ghetto baby|-|(He said show me what you got girl)|-|Come on over ghetto baby|-|(Drop it like its hot girl)|-|Brooklyn move my soul like this|-|Kissing my stilettos, move your mouth up to my lips|-|Come on over ghetto baby|-|(He said show me what you got girl)|-|Come on over ghetto baby|-|(Drop it like its hot girl)"
